source_file,mongo_id,reviewerID,asin,reviewerName,helpful_votes,helpful_total,helpful_ratio,reviewText,text_length,text_missing,text_very_short,summary,summary_missing,overall,rating_polarity,unixReviewTime,review_datetime_utc,category,class_raw,class_missing,row_key_hash,bfr_CS,bfr_MNR,bfr_RB,bfr_RC,bfr_PR,bfr_NR,bfr_FR,bfr_RSP,bfr_AW,bfr_RD,bfr_RL,bfr_ER,bfr_PC,candidate_label
separate.csv,,A1YC4SAUSM8R83,B009M78I6K,Gold Tiger,1.0,2.0,0.5,"It state 12"" and that is the correct description. Not like the other it state 16"" and that is wrong.16"" is from top ear to base, NOT from head to base. Don't let other companies fool you.",187,0,0,PERFECT ITEMS,0,5.0,1.0,1366156800.0,2013-04-17 00:00:00+00:00,Toys_and_Games,1.0,0,730115820931941065,0.4622267874476056,0.6,3.0,34.0,44.11764705882353,38.23529411764706,0.1764705882352941,0.0,883.0,0.125,187.0,1.0,1.3605442176870748,0
separate.csv,,A2HBN8755HE0L,B00000J00M,"Jennifer K ""-Annoyed""",1.0,1.0,1.0,"I bought this as a fun activity for my 31st birthday.  I gave my friends their characters in advance and everyone showed up dressed and happy for their part.  There were definitely some fun memories made that I won't soon forget.  Sometimes it was a bit confusing, but we more or less got the gist of it.  I probably won't order another one soon, maybe somewhere down the line.  I would recommend it- it was overall a fun and silly night.",438,0,0,Fun but corny night,0,4.0,1.0,1371600000.0,2013-06-19 00:00:00+00:00,Toys_and_Games,1.0,0,14199413117588794138,0.4438181375928866,0.0,0.0,2.0,50.0,50.0,0.0,0.0,99.0,0.333333333333333,438.0,0.0,0.2881844380403458,0
separate.csv,,ANENE88KF84S2,B000CQM33Y,Scott Gordon,0.0,0.0,,"Great model, scratched my nostalgia itch very well.One thing to note is the actual size of the model. At 1/144 its very small, which might trick some people.Other than the size, the color and paint (being pure gold) really makes Akatsuki stand out.",248,0,0,"Great model, scratched my nostalgia itch very well",0,4.0,1.0,1404432000.0,2014-07-04 00:00:00+00:00,Toys_and_Games,1.0,0,15564772674920339098,0.4258312304682517,1.0,15.0,24.0,75.0,8.333333333333332,0.125,0.0,415.0,0.666666666666667,248.0,0.0,0.495049504950495,0
separate.csv,,ATJKYRBD9DUNT,B00004U06T,"Maria Dolores ""Proud mom of two""",2.0,3.0,0.6666666666666666,"I purchased this kitchen because of its colors and the challenge it provides to my three year old son with a disability. He need to be able to go against gravity and this toy has helped him a whole lot. For my son it is for therapy, for my daughter is is a toy.  I wish it was sturdy, but for me, it served the purpose!",319,0,0,Coloful but falls too easily,0,5.0,1.0,1156377600.0,2006-08-24 00:00:00+00:00,Toys_and_Games,1.0,0,11097796700585143730,0.3849001794597505,0.0,0.0,2.0,100.0,0.0,0.5,0.0,0.0,0.483870967741935,319.0,1.0,0.4,0
separate.csv,,A32C3K2KP8FYE8,B000UP80EI,bluestang65,0.0,0.0,,"I love old car stuff in my office.  This goes great with license plates and die cast vehicles.  It's detail is good too.  It even seems durable enough that it might survive a minute or two with my four year old - but maybe not. Overall, it looks great and seems to have a good handle on detail.  I'm a little concerned about dusting it when that time comes, but It looks good and I'm happy.  Also, a previous reviewer noted that it's not die cast.  My box says the crankcase is die cast with plastic pieces on it.  It might be, but maybe not.  I haven't looked that closely at it because frankly, I don't care either way.  Great piece.",635,0,0,Great looking little display piece,0,5.0,1.0,1387324800.0,2013-12-18 00:00:00+00:00,Toys_and_Games,1.0,0,2124875158390938987,0.4461868978950857,0.0,0.0,5.0,40.0,40.0,0.4,0.0,1210.0,0.75,635.0,1.0,0.6060606060606061,0
separate.csv,,A2NZVV366YGT9C,B00175IAV8,Miss Lemon,0.0,0.0,,"I got this for my four and a half year old and he spends hours and hours playing with it.  It is the first toy that has ever held his attention for more than 20-30 minutes.  He played for three hours the first day without looking up!This definitely encourages creativity, teaches about structures and reinforces knowledge of shapes.My only complaint is the case is not very fun, and I have a hard time getting it to latch closed.  Some of the pieces seem silly to me (these are pieces of clear colored plastic that snap onto the magnetic pieces to cover the holes.  I don't get that.  The magnetic pieces and the balls provide hours of interesting fun for both my child and me.  I ended up getting a 50ish piece additional set (with no case) so we'd have more pieces to play with.I love this toy!",796,0,0,hours of fun,0,5.0,1.0,1231027200.0,2009-01-04 00:00:00+00:00,Toys_and_Games,1.0,0,1622346232402050612,0.420084025208403,0.0,0.0,2.0,100.0,0.0,0.5,0.0,0.0,0.8484848484848486,796.0,1.0,0.4716981132075472,0
separate.csv,,A2SU9AX4TFFSD1,B0020017V4,Cindy J. Curtis,1.0,1.0,1.0,"This is a very versatile product. Since you can change the length, it can be used in a few ways. I love that the handle has glitter water in it.",144,0,0,Fun product,0,5.0,1.0,1391817600.0,2014-02-08 00:00:00+00:00,Toys_and_Games,1.0,0,2084910472299018393,0.9999999999999998,1.0,14.0,19.0,78.94736842105263,21.052631578947366,0.0,0.0,1439.0,2.1923076923076925,144.0,1.0,0.0,1
separate.csv,,A3KLWZR3PLGDKN,B003M2O1KI,Bobby Haws II,3.0,3.0,1.0,"This is exactly as described. Small wood shogi pieces with a small paper board. I bought these because they are traditional style and I wanted to learn the kanji for them. I have to admit, I was a little surprised at the quality. Good quality wood pieces for such a cheap price. But don't buy it for the board. buy it to go with the board you already have, or are making. Great product.",386,0,0,Traditional shogi pieces.,0,5.0,1.0,1338249600.0,2012-05-29 00:00:00+00:00,Toys_and_Games,1.0,0,3479063001291006753,0.3992244834139893,0.0,0.0,4.0,75.0,25.0,0.0,0.0,447.0,0.7222222222222223,386.0,1.0,0.3278688524590163,0
separate.csv,,A2XM290OUVP0L9,B00128HKSE,Pete Harris,0.0,0.0,,"Bought this for my nephew a few years back (strange it is only asking now to rate it).  He loved it, doesn't have a lot of surface area to put stuff in but it is just for a toddler.  You can put a few diapers, wipes and a bottle of milk in here and have the toddler tote their own supplies around!",297,0,0,Great gift,0,5.0,1.0,1392595200.0,2014-02-17 00:00:00+00:00,Toys_and_Games,1.0,0,7496819192864280428,0.4907651718428399,1.0,6.0,13.0,92.3076923076923,0.0,0.0769230769230769,0.0,332.0,1.1724137931034484,297.0,1.0,0.4310344827586206,0
separate.csv,,A3VF24XWN0XWK5,B007PUD33O,Kristen partridge,0.0,0.0,,"This Erio figure is very cute, and worth the $21+shipping.I would recommend this figure if you don't want to spend more than $60 or so on a different, higher quality figure of Erio.",181,0,0,Cute!,0,5.0,1.0,1379289600.0,2013-09-16 00:00:00+00:00,Toys_and_Games,1.0,0,9668552438713546533,0.2369017707396714,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,1.3605442176870748,0
separate.csv,,AWDEAYSR72ZX4,B001GFEKRM,Blessed mom 31,0.0,0.0,,"This very pretty balloon matched the party decor, plates and napkins perfectly. It was about the same size as my one year old! So it was a great balloon all around!",164,0,0,Best BIG balloon!,0,5.0,1.0,1328400000.0,2012-02-05 00:00:00+00:00,Toys_and_Games,1.0,0,1852699183802451522,0.3221727559033328,1.0,6.0,11.0,90.9090909090909,0.0,0.0909090909090909,0.0,538.0,0.0,164.0,1.0,1.5037593984962403,0
separate.csv,,A1XIHV38UILMBH,B000OBM84Q,"M. L. Johnson ""m johnson""",0.0,0.0,,"I bought these cards as a gift for my little brother and he likes them and they came in excellent condition. It was hard to rate cards because I dont play the game. He has a lot of fun with them, but they aren't educational and they are durable, they are cards. I would buy them again for different ones for him.",312,0,0,a gift,0,5.0,1.0,1232496000.0,2009-01-21 00:00:00+00:00,Toys_and_Games,1.0,0,8468422517429928186,0.3331803930484604,0.5,1.0,8.0,100.0,0.0,0.25,0.0,1942.0,1.0,312.0,1.0,0.4048582995951417,0
separate.csv,,A3JVHOUOUZFXM2,B003Z4FHW4,kianna,0.0,0.0,,"I was not expecting such a beaty.The doll is so beatifull and the colors are great.  My grandaughter goes crazy about The Little Mermaid. This one is not the first one I bought her, but is the prettier.",202,0,0,Disney Bathtime Ariel Doll,0,5.0,1.0,1366675200.0,2013-04-23 00:00:00+00:00,Toys_and_Games,1.0,0,9110675246710295289,0.4119384675521737,0.25,1.0,15.0,100.0,0.0,0.0666666666666666,0.0,901.0,2.0,202.0,1.0,2.5,0
separate.csv,,A5GMT2FI131V0,B007Z2DO0E,Miss Nomi,2.0,2.0,1.0,"Gromit is a good sized toy and because he can be heated up in the microwave AND have the lovely lavender sent he is perfect for snuggling...for my kiddo, of course...I'd never steal it...ever",191,0,0,So adorable and practical!,0,5.0,1.0,1368489600.0,2013-05-14 00:00:00+00:00,Toys_and_Games,1.0,0,7845346900325810411,0.3936208351034797,0.5,1.0,10.0,90.0,10.0,0.2,0.0,844.0,0.1666666666666669,191.0,1.0,2.684563758389262,0
separate.csv,,A1QNOU5XXZI9B3,B0014WDELU,"Diane Wurst ""TeaLover""",0.0,1.0,0.0,"I bought these as a white elephants Christmas present.  It got stolen so many times it hit the limit and wasn't allowed to be stolen anymore.  They're great and fun.  However, be careful because it's easy to build them so much they become unstable and pull themselves out of the connectors and make a mess.",306,0,0,Fun Straws,0,4.0,1.0,1358812800.0,2013-01-22 00:00:00+00:00,Toys_and_Games,1.0,0,12612276852565404304,0.4589568600826331,1.0,21.0,27.0,96.29629629629628,3.7037037037037033,0.0,0.0,561.0,0.5945945945945947,306.0,0.0,0.4081632653061224,0
separate.csv,,A3BOPMM7TQSL3,B00241LLM4,JHONNY LINARES,0.0,0.0,,"A TOY ECONOMIC, fun little. Features music to entertain the SMALLIt is very useful for small spaces such as rooms, ROOMS.",121,0,0,VTECH,0,5.0,1.0,1357516800.0,2013-01-07 00:00:00+00:00,Toys_and_Games,1.0,0,16274981210274103095,0.2139802462554564,0.6666666666666666,2.0,10.0,100.0,0.0,0.0,0.0,116.0,1.5806451612903225,121.0,1.0,22.22222222222222,0
separate.csv,,A3RQYOQKMM4X7G,B0007WFI5I,Lou M.,0.0,0.0,,"Well constructed and safe.  The real value of this toy is that it does nothing without the imagination and creativity of the child, something that modern gadget toys can't offer.With a little guidance, children are quick to use the ""stage"" this toy provides to exspress themselves.  Wonderful toy!",297,0,0,YEARS OF FUN,0,5.0,1.0,1289260800.0,2010-11-09 00:00:00+00:00,Toys_and_Games,1.0,0,2766491701752505094,0.2165063509461097,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.4803149606299213,297.0,1.0,0.4081632653061224,0
separate.csv,,A3FHY05CUT37GV,B000I668LQ,Lady,0.0,0.0,,I purchased this cute doll for my great grand daughter.She is just a year old and likes other babies. She loves to hug and squeeze this doll. It is a great first doll. I am most pleased  with this purchase. The price is right and it was delivered in a timely manner.,266,0,0,"Cute,Sweet and Soft",0,5.0,1.0,1293580800.0,2010-12-29 00:00:00+00:00,Toys_and_Games,1.0,0,5304100856111992611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3103448275862073,266.0,1.0,0.0,0
separate.csv,,A368F4GUTOUZLE,B007T1HF24,Keller,0.0,0.0,,"My kids love Toy Story and being girls they especially like Jessie.  So I bought two of them (I have twins).  The really like the action figure and play with it routinely.  It appears well built with the exception of the hat, which doesn't stay on.  I had to super glue the hat onto Jessie's head which is why I gave it 4 stars.  Otherwise no problems or issues.",362,0,0,My Kids Love It,0,4.0,1.0,1376006400.0,2013-08-09 00:00:00+00:00,Toys_and_Games,1.0,0,9262003635600063915,0.5389759182886008,0.0,0.0,27.0,81.48148148148148,14.814814814814811,0.2962962962962963,0.0,1367.0,0.75,362.0,0.0,2.4734982332155475,0
separate.csv,,A3MRN6C8ZN3U5O,B000X6MNCE,Kelly Alday,0.0,1.0,0.0,We bought this for our thomas freak for christmas 2008 - he absolutely fell in love it it!  The only thing is to use caution that he doesn't get wet!  Our son likes to give his trains a bath and this one got lost in the bunch and was submerged... while i was able to open him up and dry him out - the sound would start and wouldn't turn off!  Eventually it would start to go off on its own and I would have to hunt for it to shut it down... I finally took the battery out lol.,476,0,0,Thomas doesn't like baths!,0,4.0,1.0,1267488000.0,2010-03-02 00:00:00+00:00,Toys_and_Games,1.0,0,15963928840886932437,0.4593001620971833,1.0,1.0,2.0,50.0,50.0,0.0,0.0,674.0,0.3999999999999999,476.0,0.0,0.2724795640326975,0
separate.csv,,AEQN6Z1TNXWG9,B000G0LSCI,bigfrank,0.0,0.0,,"The Prosimmon Jr Golf Club set is great, it was a gift to my grandson, he loves it. The transaction went smooth and was exactly what we wanted, good set good price. All was delivered in a timely manner.Good job.",211,0,0,Prosimmon Jr Golf clubs,0,5.0,1.0,1325462400.0,2012-01-02 00:00:00+00:00,Toys_and_Games,1.0,0,15869201436507284717,0.6896846880088012,1.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,1.5,211.0,1.0,2.380952380952381,0
separate.csv,,A1PZ1UFL2WIGHD,B0013PLIH0,maddiedog,0.0,0.0,,Grandson is absolutely delighted with the Firestorm.  He has spent hours playing with it since getting it for his birthday.  It is surprisingly fast and seemed very simple to operate.,183,0,0,Fast!!!,0,5.0,1.0,1372723200.0,2013-07-02 00:00:00+00:00,Toys_and_Games,1.0,0,3645693428300684953,0.287242494810713,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,183.0,1.0,0.6711409395973155,0
separate.csv,,A3BEPKCA9TRGRC,B006GM996W,Rachel,0.0,0.0,,I bought this for my boyfriend for valentines day and he absolutely LOVED it! Perfect gift for a dragon ball/z fan.,115,0,0,Totally awesome!,0,5.0,1.0,1394150400.0,2014-03-07 00:00:00+00:00,Toys_and_Games,1.0,0,1226993430848838898,0.3587480016670876,1.0,3.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.4705882352941177,115.0,1.0,6.382978723404255,0
separate.csv,,A1G5XXV19J68WG,B005XTLP8E,Lori,1.0,1.0,1.0,"My son asked for this thing everyday for a month before Christmas. Needless to say, he loves the toy. It is simple and not too much variety to it, but if it is what your child wants.....go for it!",196,0,0,Cute toy.,0,5.0,1.0,1357689600.0,2013-01-09 00:00:00+00:00,Toys_and_Games,1.0,0,5155708544295846194,0.2863513306204547,1.0,4.0,4.0,75.0,0.0,0.25,0.0,0.0,1.280701754385965,196.0,1.0,1.9867549668874172,0
separate.csv,,A1WALF6KDB0UQN,B003BMGYZ4,"Kelly G ""God Bless!""",1.0,2.0,0.5,"I bought this as a birthday present for a little guy turning 2 years old.  His dad plays drums for me on my worship team at church and has a full set of ""real"" drums at home. This little guy is fascinated with anything musical and always tries to find some percussion instrument to play along, or a microphone to sing along, during practice and his favorite this is daddy's drums.  This set was small enough and perfect for him to play with to start learning some basics of the drums.  Of course he still prefers the big set daddy plays - he opened this gift at church and immediate took the toy drum sticks up on the platform and started using them to play on the big drums!",675,0,0,11pc Kids Drum Set,0,4.0,1.0,1313020800.0,2011-08-11 00:00:00+00:00,Toys_and_Games,1.0,0,3000992728373892745,0.4938030096514198,0.0,0.0,3.0,100.0,0.0,0.0,0.0,504.0,1.821428571428572,675.0,0.0,0.1851851851851852,0
separate.csv,,A1AL30UJXSB6XH,B006BA74MK,"John Sittig ""John A""",4.0,4.0,1.0,"After seeing The Muppet Movie, all my son wanted was a Walter doll.  He absolutely loves this doll!  It is well made and has held up well as he takes it everywhere.  I would highly recommend it",193,0,0,Great toy!,0,5.0,1.0,1328054400.0,2012-02-01 00:00:00+00:00,Toys_and_Games,1.0,0,15510821637066844408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21875,193.0,1.0,3.947368421052632,0
separate.csv,,A2JE199MTAHJUY,B00CKH9I1I,Ando,0.0,0.0,,"I purchased this for my 7 year old daughter's birthday.  She has all of the makeover tablet games and now she finally has the ability to makeover herself.When she first started using it, I did explain the directions to her.  You have to sit semi still and position your face correctly for the software to recognize you...(also you must have an ipad that has a front facing camera so no ipad 1). Once it starts tracking your face you use the blue applicator wand to tap the paint colors.  It works like a mirror.If your start to bounce around alot, it will lose track of your face and then you slide your flattened and from top to bottom of your face like you are playing peek a boo, and the sensors will then have you re-align your image.The last gotcha is, the color of the applicator wand.  The blue wand is how it tracks the makeup application.  It advises you not to wear a blue shirt  or to have blue walls behind you.Once the kids got the hang of it, they really enjoyed it.  Next we had a sleepover with 4 girls and they all laughed and played with it as well.  We took some snapshots with the application and emailed it to their parents.Overall, alot of creative fun, and much easier to clean up!",1204,0,0,Barbie Digital Makeover Mirror,0,5.0,1.0,1395705600.0,2014-03-25 00:00:00+00:00,Toys_and_Games,1.0,0,16371423774941277127,0.6602689835588843,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.7628865979381445,1204.0,1.0,0.104602510460251,0
separate.csv,,A1HE0120TCCH2K,B0081KJ9NA,Gerithos,0.0,0.0,,"Item came on time and am happy with the buy. Orboros is a great group, but you MUST have forests and cover for them to be as effective as they should be.",153,0,0,"Great order, hard to play",0,5.0,1.0,1399420800.0,2014-05-07 00:00:00+00:00,Toys_and_Games,1.0,0,8065186812067477888,0.2075143391598224,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,3.333333333333333,0
separate.csv,,A2BUBVHS1H2HSR,B004ULMF94,,1.0,3.0,0.3333333333333333,Awesome! I've just received my free minecraft giftcode!>> minecraftnow.us &lt;&lt; its cool ypu should do it its awesome you p should go do it right bow it works,161,0,0,good,0,4.0,1.0,1345939200.0,2012-08-26 00:00:00+00:00,Toys_and_Games,1.0,0,10004661274402016292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7081339712918657,161.0,0.0,0.7518796992481203,0
separate.csv,,A2YU5E1WY0C6KF,B001H07J0Q,"Leau71 ""Sammi""",1.0,1.0,1.0,I bought this for my 12 yr old daughter for Christamas as she collects LPS and has been wanting this for quite awhile.  She loved it!!  Great Quality!!,151,0,0,Christmas Gift,0,4.0,1.0,1389916800.0,2014-01-17 00:00:00+00:00,Toys_and_Games,1.0,0,1473914881149071066,0.7666666666666667,1.0,1.0,2.0,50.0,0.0,0.0,0.0,85.0,0.6829268292682924,151.0,0.0,5.785123966942149,0
separate.csv,,A301YAOYC9WZTU,B00CS1WD9A,stephanie glover,0.0,1.0,0.0,"Love the larger screen and WiFi capabilities. The rechargeable battery is also a huge plus! I also love the web safety. With other tablets it was so easy for my kids to get onto sites that were not appropriate. I love knowing that what they search for is 100% kid-appropriate web content.Not only is it great to get them learning how to use the web, but I love the educational content as well. LeapPad Ultra combines learning and fun with LeapFrog's extensive library of more than 800interactive educational games, creativity apps, eBooks, videos, music and more, all designed or approved by LeapFrog's highly experienced team of learning experts.Another huge plus is that it is kid tough and can withstand the rough housing that 2 little boys can put on it!I was provided a sample of the LeapPad Ultra through a review program. The opinions expressed are my own.",863,0,0,Web-safe and perfect for techy kids!,0,5.0,1.0,1385683200.0,2013-11-29 00:00:00+00:00,Toys_and_Games,1.0,0,452786531680905919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,863.0,1.0,2.11864406779661,0
separate.csv,,A29E4OW308I9IR,B008F8LCQU,joe,3.0,4.0,0.75,i would buy if the price was lowered it should be 6 dollars but overall iTs good cleans verY very well,102,0,0,pricy,0,5.0,1.0,1344211200.0,2012-08-06 00:00:00+00:00,Toys_and_Games,1.0,0,17559303459127093833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333333333,102.0,1.0,2.4390243902439024,0
